time,voltage,current,power,inputVoltage,temperature,outputEnable,protectionState,activeSlot
2026-07-25T01:02:56,2.98,1.99,5.94,15.07,47.0,true,0,0
2026-07-25T01:02:57,3.6,0.99,3.57,15.08,47.0,true,0,0
2026-07-25T01:02:57,3.6,0.99,3.57,15.08,47.0,true,0,0
2026-07-25T01:02:57,3.6,0.99,3.57,15.08,47.0,true,0,0
2026-07-25T01:02:57,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:02:57,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:02:57,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:02:57,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:02:58,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:02:58,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:02:58,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:02:58,4.17,0.05,0.2,15.09,47.0,true,0,0
2026-07-25T01:02:58,4.17,0.05,0.2,15.09,47.0,true,0,0
2026-07-25T01:02:58,4.17,0.05,0.2,15.09,47.0,true,0,0
2026-07-25T01:02:59,4.17,0.05,0.2,15.09,47.0,true,0,0
2026-07-25T01:02:59,4.17,0.05,0.2,15.09,47.0,true,0,0
2026-07-25T01:02:59,4.17,0.05,0.2,15.09,47.0,true,0,0
2026-07-25T01:02:59,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:02:59,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:02:59,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:02:59,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:00,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:00,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:00,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:00,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:00,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:00,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:01,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:01,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:01,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:01,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:01,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:01,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:01,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:02,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:02,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:02,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:02,4.21,0.0,0.0,15.09,47.0,true,0,0
2026-07-25T01:03:02,3.58,1.0,3.58,15.08,47.0,true,0,0
2026-07-25T01:03:02,3.58,1.0,3.58,15.08,47.0,true,0,0
2026-07-25T01:03:03,3.58,1.0,3.58,15.08,47.0,true,0,0
2026-07-25T01:03:03,3.58,1.0,3.58,15.08,47.0,true,0,0
2026-07-25T01:03:03,3.58,1.0,3.58,15.08,47.0,true,0,0
2026-07-25T01:03:03,3.47,1.18,4.09,15.08,47.0,true,0,0
2026-07-25T01:03:03,3.48,1.18,4.1,15.08,47.0,true,0,0
2026-07-25T01:03:03,3.48,1.18,4.1,15.08,47.0,true,0,0
2026-07-25T01:03:03,3.48,1.18,4.1,15.08,47.0,true,0,0
2026-07-25T01:03:04,3.48,1.18,4.1,15.08,47.0,true,0,0
2026-07-25T01:03:04,3.48,1.18,4.1,15.08,47.0,true,0,0
2026-07-25T01:03:04,2.36,3.0,7.08,15.07,47.0,true,0,0
2026-07-25T01:03:04,2.33,3.0,6.99,15.07,47.0,true,0,0
2026-07-25T01:03:04,1.76,3.96,6.97,15.06,47.0,true,0,0
2026-07-25T01:03:04,1.14,4.96,5.65,15.06,47.0,true,0,0
2026-07-25T01:03:05,0.51,5.96,3.04,15.05,47.0,true,0,0
2026-07-25T01:03:05,0.51,5.96,3.04,15.05,47.0,true,0,0
2026-07-25T01:03:05,0.51,5.96,3.04,15.05,47.0,true,0,0
2026-07-25T01:03:05,0.5,5.96,2.98,15.05,47.0,true,0,0
2026-07-25T01:03:05,0.43,6.0,2.58,15.05,47.0,true,0,0
2026-07-25T01:03:05,0.41,6.0,2.46,15.05,47.0,true,0,0
2026-07-25T01:03:06,0.41,6.0,2.46,15.05,47.0,true,0,0
2026-07-25T01:03:06,0.41,6.0,2.46,15.05,47.0,true,0,0
2026-07-25T01:03:06,0.41,6.0,2.46,15.05,47.0,true,0,0
2026-07-25T01:03:06,1.04,5.06,5.26,15.05,47.0,true,0,0
2026-07-25T01:03:06,1.05,5.06,5.31,15.05,47.0,true,0,0
2026-07-25T01:03:06,1.06,5.06,5.36,15.05,47.0,true,0,0
2026-07-25T01:03:06,1.05,5.06,5.31,15.05,47.0,true,0,0
2026-07-25T01:03:07,0.54,5.81,3.14,15.05,47.0,true,0,0
2026-07-25T01:03:07,0.54,5.81,3.14,15.05,47.0,true,0,0
2026-07-25T01:03:07,0.54,5.81,3.14,15.05,47.0,true,0,0
2026-07-25T01:03:07,0.82,5.38,4.41,15.05,47.0,true,0,0
2026-07-25T01:03:07,1.45,4.38,6.35,15.06,48.0,true,0,0
2026-07-25T01:03:07,1.45,4.38,6.35,15.06,48.0,true,0,0
2026-07-25T01:03:08,1.87,3.71,6.94,15.06,48.0,true,0,0
2026-07-25T01:03:08,1.87,3.71,6.94,15.06,48.0,true,0,0
2026-07-25T01:03:08,1.87,3.71,6.94,15.06,48.0,true,0,0
2026-07-25T01:03:08,2.72,2.33,6.35,15.07,48.0,true,0,0
2026-07-25T01:03:08,2.09,3.33,6.97,15.06,48.0,true,0,0
2026-07-25T01:03:08,2.71,2.33,6.33,15.07,48.0,true,0,0
2026-07-25T01:03:08,2.94,2.0,5.88,15.07,48.0,true,0,0
2026-07-25T01:03:09,2.94,2.0,5.88,15.07,48.0,true,0,0
2026-07-25T01:03:09,2.94,2.0,5.88,15.07,48.0,true,0,0
2026-07-25T01:03:09,3.58,1.0,3.58,15.07,48.0,true,0,0
2026-07-25T01:03:09,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:09,3.97,0.42,1.66,15.07,48.0,true,0,0
2026-07-25T01:03:09,3.34,1.42,4.74,15.07,48.0,true,0,0
2026-07-25T01:03:10,2.81,2.3,6.45,15.07,48.0,true,0,0
2026-07-25T01:03:10,2.81,2.3,6.45,15.07,48.0,true,0,0
2026-07-25T01:03:10,2.81,2.3,6.45,15.07,48.0,true,0,0
2026-07-25T01:03:10,2.76,2.37,6.54,15.07,48.0,true,0,0
2026-07-25T01:03:10,3.0,1.95,5.85,15.07,48.0,true,0,0
2026-07-25T01:03:10,3.4,1.35,4.59,15.07,48.0,true,0,0
2026-07-25T01:03:10,3.93,0.47,1.86,15.07,48.0,true,0,0
2026-07-25T01:03:11,3.98,0.4,1.6,15.07,48.0,true,0,0
2026-07-25T01:03:11,3.98,0.4,1.6,15.07,48.0,true,0,0
2026-07-25T01:03:11,3.98,0.4,1.6,15.07,48.0,true,0,0
2026-07-25T01:03:11,3.98,0.4,1.6,15.08,48.0,true,0,0
2026-07-25T01:03:11,3.58,1.0,3.58,15.07,48.0,true,0,0
2026-07-25T01:03:11,3.58,1.0,3.58,15.07,48.0,true,0,0
2026-07-25T01:03:12,3.56,1.03,3.67,15.07,48.0,true,0,0
2026-07-25T01:03:12,3.56,1.03,3.67,15.07,48.0,true,0,0
2026-07-25T01:03:12,3.56,1.03,3.67,15.07,48.0,true,0,0
2026-07-25T01:03:12,2.85,2.16,6.16,15.07,48.0,true,0,0
2026-07-25T01:03:12,3.48,1.16,4.04,15.07,48.0,true,0,0
2026-07-25T01:03:12,3.48,1.16,4.04,15.07,48.0,true,0,0
2026-07-25T01:03:12,3.5,1.13,3.96,15.07,48.0,true,0,0
2026-07-25T01:03:13,3.5,1.13,3.96,15.07,48.0,true,0,0
2026-07-25T01:03:13,3.5,1.13,3.96,15.07,48.0,true,0,0
2026-07-25T01:03:13,4.07,0.26,1.04,15.07,48.0,true,0,0
2026-07-25T01:03:13,3.76,0.79,2.96,15.07,48.0,true,0,0
2026-07-25T01:03:13,3.14,1.79,5.61,15.07,48.0,true,0,0
2026-07-25T01:03:13,3.14,1.79,5.61,15.07,48.0,true,0,0
2026-07-25T01:03:14,3.14,1.79,5.61,15.07,48.0,true,0,0
2026-07-25T01:03:14,3.14,1.79,5.61,15.07,48.0,true,0,0
2026-07-25T01:03:14,3.14,1.79,5.61,15.07,48.0,true,0,0
2026-07-25T01:03:14,3.59,1.0,3.59,15.07,48.0,true,0,0
2026-07-25T01:03:14,3.86,0.61,2.34,15.07,48.0,true,0,0
2026-07-25T01:03:14,3.23,1.61,5.19,15.07,48.0,true,0,0
2026-07-25T01:03:14,2.6,2.61,6.78,15.06,48.0,true,0,0
2026-07-25T01:03:15,2.6,2.61,6.78,15.06,48.0,true,0,0
2026-07-25T01:03:15,2.6,2.61,6.78,15.06,48.0,true,0,0
2026-07-25T01:03:15,2.47,2.85,7.04,15.06,48.0,true,0,0
2026-07-25T01:03:15,2.6,2.63,6.85,15.06,48.0,true,0,0
2026-07-25T01:03:15,3.08,1.9,5.85,15.07,48.0,true,0,0
2026-07-25T01:03:15,3.59,1.13,4.06,15.07,48.0,true,0,0
2026-07-25T01:03:16,2.97,2.13,6.33,15.06,48.0,true,0,0
2026-07-25T01:03:16,2.97,2.13,6.33,15.06,48.0,true,0,0
2026-07-25T01:03:16,2.97,2.13,6.33,15.06,48.0,true,0,0
2026-07-25T01:03:16,2.68,2.5,6.7,15.06,48.0,true,0,0
2026-07-25T01:03:16,2.83,2.23,6.32,15.06,48.0,true,0,0
2026-07-25T01:03:16,2.95,2.0,5.9,15.07,48.0,true,0,0
2026-07-25T01:03:17,3.57,1.0,3.57,15.07,48.0,true,0,0
2026-07-25T01:03:17,3.37,1.32,4.46,15.07,48.0,true,0,0
2026-07-25T01:03:17,3.37,1.32,4.46,15.07,48.0,true,0,0
2026-07-25T01:03:17,3.37,1.32,4.46,15.07,48.0,true,0,0
2026-07-25T01:03:17,2.48,2.78,6.9,15.06,48.0,true,0,0
2026-07-25T01:03:17,2.26,3.16,7.15,15.06,48.0,true,0,0
2026-07-25T01:03:17,2.25,3.16,7.12,15.06,48.0,true,0,0
2026-07-25T01:03:18,2.25,3.16,7.12,15.06,48.0,true,0,0
2026-07-25T01:03:18,2.25,3.16,7.12,15.06,48.0,true,0,0
2026-07-25T01:03:18,3.73,0.84,3.13,15.07,48.0,true,0,0
2026-07-25T01:03:18,3.99,0.38,1.52,15.07,48.0,true,0,0
2026-07-25T01:03:18,4.06,0.23,0.93,15.07,48.0,true,0,0
2026-07-25T01:03:18,3.63,0.91,3.29,15.07,48.0,true,0,0
2026-07-25T01:03:19,3.0,1.91,5.72,15.07,48.0,true,0,0
2026-07-25T01:03:19,3.0,1.91,5.72,15.07,48.0,true,0,0
2026-07-25T01:03:19,3.0,1.91,5.72,15.07,48.0,true,0,0
2026-07-25T01:03:19,1.18,4.79,5.65,15.05,48.0,true,0,0
2026-07-25T01:03:19,0.8,5.4,4.32,15.05,48.0,true,0,0
2026-07-25T01:03:19,1.22,4.72,5.76,15.05,48.0,true,0,0
2026-07-25T01:03:19,1.86,3.72,6.93,15.06,48.0,true,0,0
2026-07-25T01:03:20,2.48,2.72,6.75,15.06,48.0,true,0,0
2026-07-25T01:03:20,2.48,2.72,6.75,15.06,48.0,true,0,0
2026-07-25T01:03:20,2.48,2.72,6.75,15.06,48.0,true,0,0
2026-07-25T01:03:20,3.51,1.12,3.93,15.07,48.0,true,0,0
2026-07-25T01:03:20,2.88,2.12,6.11,15.07,48.0,true,0,0
2026-07-25T01:03:20,2.26,3.12,7.05,15.06,48.0,true,0,0
2026-07-25T01:03:21,1.63,4.12,6.72,15.06,48.0,true,0,0
2026-07-25T01:03:21,1.63,4.12,6.72,15.06,48.0,true,0,0
2026-07-25T01:03:21,1.63,4.12,6.72,15.06,48.0,true,0,0
2026-07-25T01:03:21,0.46,6.0,2.76,15.05,48.0,true,0,0
2026-07-25T01:03:21,0.95,5.27,5.01,15.05,48.0,true,0,0
2026-07-25T01:03:21,1.12,5.03,5.63,15.05,48.0,true,0,0
2026-07-25T01:03:21,1.12,5.03,5.63,15.05,48.0,true,0,0
2026-07-25T01:03:22,1.15,4.99,5.74,15.05,48.0,true,0,0
2026-07-25T01:03:22,1.15,4.99,5.74,15.05,48.0,true,0,0
2026-07-25T01:03:22,1.15,4.99,5.74,15.05,48.0,true,0,0
2026-07-25T01:03:22,2.3,3.11,7.14,15.06,48.0,true,0,0
2026-07-25T01:03:22,2.75,2.35,6.45,15.06,48.0,true,0,0
2026-07-25T01:03:22,3.38,1.35,4.55,15.07,48.0,true,0,0
2026-07-25T01:03:23,3.97,0.38,1.52,15.07,48.0,true,0,0
2026-07-25T01:03:23,3.97,0.38,1.52,15.07,48.0,true,0,0
2026-07-25T01:03:23,3.97,0.38,1.52,15.07,48.0,true,0,0
2026-07-25T01:03:23,4.21,0.0,0.0,15.07,48.0,true,0,0
2026-07-25T01:03:23,4.21,0.0,0.0,15.07,48.0,true,0,0
2026-07-25T01:03:23,4.21,0.0,0.0,15.07,48.0,true,0,0
2026-07-25T01:03:23,4.21,0.0,0.0,15.07,48.0,true,0,0
2026-07-25T01:03:24,4.21,0.0,0.0,15.07,48.0,true,0,0
2026-07-25T01:03:24,4.21,0.0,0.0,15.07,48.0,true,0,0
2026-07-25T01:03:24,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:24,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:24,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:24,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:25,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:25,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:25,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:25,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:25,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:25,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:25,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:26,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:26,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:26,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:26,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:26,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:26,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:27,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:27,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:27,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:27,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:27,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:27,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:27,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:28,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:28,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:28,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:28,4.21,0.0,0.0,15.08,48.0,true,0,0
